State_Name,County,MeanIncome,MedianIncome,StdIncome,NumRecords
Georgia,Gordon County,46094.6,34516.0,38280.4,5
Georgia,Grady County,50006.0,37595.0,37204.0,3
Georgia,Greene County,40948.6,30381.0,36256.8,5
Georgia,Gwinnett County,78259.0,65069.0,53674.58823529412,17
Georgia,Habersham County,45628.125,37723.0,31397.375,8
Georgia,Hall County,65205.88888888889,60688.0,49072.0,9
Georgia,Hancock County,34142.0,24868.0,35073.0,1
Georgia,Haralson County,39594.2,35924.0,31555.2,5
Georgia,Harris County,53668.6,37593.0,49034.8,5
Georgia,Hart County,33861.857142857145,33343.0,27108.85714285714,7
Georgia,Heard County,47190.0,46737.0,39836.0,3
Georgia,Henry County,65013.8,44735.0,42029.2,5
Georgia,Houston County,49442.0,45228.0,37036.8,5
Georgia,Irwin County,17892.5,12010.0,17959.0,2
Georgia,Jackson County,56787.88888888889,40302.0,43664.444444444445,9
Georgia,Jasper County,47899.0,36180.0,40789.5,2
Georgia,Jeff Davis County,42986.666666666664,29631.0,36713.333333333336,3
Georgia,Jefferson County,38186.142857142855,25606.0,32930.42857142857,7
Georgia,Jenkins County,46736.0,161930.5,33604.0,2
Georgia,Johnson County,33916.666666666664,21598.0,28565.333333333332,3
Georgia,Jones County,60223.0,49125.0,46296.0,1
Georgia,Lamar County,42253.333333333336,46424.0,33485.0,3
Georgia,Lanier County,38902.0,25127.0,34368.0,1
Georgia,Laurens County,36915.125,24886.0,33269.625,8
Georgia,Lee County,55421.5,48782.5,43178.0,2
Georgia,Liberty County,55278.0,39704.0,42599.125,8
Georgia,Lincoln County,52511.0,32116.0,53560.0,1
Georgia,Long County,46236.0,37868.0,41721.0,1
Georgia,Lowndes County,45908.166666666664,42386.0,35862.0,6
Georgia,Lumpkin County,54058.0,36017.0,53072.0,1
Georgia,Macon County,30735.5,21237.0,29534.25,4
Georgia,Madison County,43010.142857142855,38182.0,34984.28571428572,7
Georgia,Marion County,37110.0,23627.0,38954.0,1
Georgia,McDuffie County,34874.5,29467.0,28108.5,2
Georgia,McIntosh County,36628.0,27420.0,30519.0,1
Georgia,Meriwether County,48083.444444444445,34556.0,34974.333333333336,9
Georgia,Miller County,36998.5,161707.5,31226.0,2
Georgia,Mitchell County,41368.6,24564.0,32810.0,5
Georgia,Monroe County,43186.5,28108.5,46190.5,2
Georgia,Montgomery County,56620.42857142857,30225.0,48103.142857142855,7
Georgia,Morgan County,64920.5,46314.5,52232.0,4
Georgia,Murray County,50790.0,44475.5,36790.0,2
Georgia,Muscogee,55824.0,41908.0,50381.0,1
Georgia,Newton County,41441.0,35333.0,33775.166666666664,6
Georgia,Oconee County,68350.25,64899.0,47511.5,4
Georgia,Oglethorpe County,53118.0,36371.0,43485.0,4
Georgia,Paulding County,63781.0,49994.0,42701.666666666664,3
Georgia,Peach County,81550.75,175140.0,26129.5,4
Georgia,Pickens County,51085.0,41734.0,48034.333333333336,3
Georgia,Pierce County,32133.5,29627.0,29414.5,4
Georgia,Pike County,48130.0,39392.0,34113.5,6
Georgia,Polk County,44026.2,32731.0,33613.4,5
Georgia,Pulaski County,51396.0,46306.0,40503.0,1
Georgia,Putnam County,59659.0,48236.5,46638.0,2
Georgia,Quitman,36760.0,30633.0,30323.0,1
Georgia,Rabun County,45647.666666666664,33437.5,36804.0,6
Georgia,Randolph County,29269.333333333332,21701.0,25306.666666666668,3
Georgia,Richmond County,56752.666666666664,41719.0,48306.333333333336,3
Georgia,Rockdale County,36238.5,30759.0,26293.5,2
Georgia,Schley County,39663.0,25789.0,38011.0,1
Georgia,Screven County,36951.6,25405.0,31582.0,5
Georgia,Seminole County,43940.5,31411.0,40561.0,2
Georgia,Spalding County,41369.166666666664,32505.0,31481.666666666668,6
Georgia,Stephens County,50657.333333333336,37802.0,46924.0,3
Georgia,Stewart County,32389.0,21827.5,32704.5,2
Georgia,Sumter County,39043.2,31438.0,36390.6,5
Georgia,Talbot County,42056.8,29917.0,39658.8,5
Georgia,Taliaferro County,28370.5,24187.0,23173.0,2
Georgia,Tattnall County,43065.0,36398.5,36419.666666666664,6
Georgia,Taylor County,27895.0,28923.0,28434.666666666668,3
Georgia,Telfair County,34631.8,27096.0,29158.6,5
Georgia,Terrell County,42802.5,35997.0,33630.75,4
Georgia,Thomas County,35318.857142857145,23445.0,35348.57142857143,7
Georgia,Tift County,31386.4,17024.0,33269.6,5
Georgia,Toombs County,43310.666666666664,35432.0,39768.666666666664,3
Georgia,Towns County,27839.666666666668,21328.0,30231.666666666668,3
Georgia,Treutlen County,34011.0,26122.0,28822.0,1
Georgia,Troup County,42141.333333333336,32001.0,42669.0,3
Georgia,Turner County,39287.0,29992.0,32834.0,3
Georgia,Twiggs County,36326.666666666664,33460.0,34504.333333333336,3
Georgia,Union County,29935.0,18454.0,27543.0,1
Georgia,Upson County,47357.142857142855,33505.0,33296.857142857145,7
Georgia,Walker County,53284.0,39914.5,41482.875,8
Georgia,Walton County,56648.71428571428,46123.0,44707.57142857143,7
Georgia,Ware County,53079.666666666664,42773.0,47694.666666666664,3
Georgia,Warren County,42894.666666666664,26047.0,36462.333333333336,3
Georgia,Washington County,53396.0,40936.0,43116.142857142855,7
Georgia,Wayne County,50961.0,44238.0,38299.666666666664,3
Georgia,Webster,44509.0,35842.0,36874.0,1
Georgia,Wheeler County,20629.25,21272.0,17700.25,4
Georgia,White County,48302.25,36202.5,44067.25,4
Georgia,Whitfield County,55156.5,41956.0,44840.25,4
Georgia,Wilcox County,33453.4,21436.0,30985.2,5
Georgia,Wilkes County,41250.0,28425.0,37746.666666666664,3
Georgia,Wilkinson County,42040.57142857143,30856.0,35453.42857142857,7
Georgia,Worth County,39611.25,27942.5,36405.0,4
Hawaii,Hawaii County,78308.52125984251,70749.5,51822.5031496063,1270
Hawaii,Honolulu County,90629.01886792453,75917.0,57762.41509433962,53
Hawaii,Kauai County,75286.0,61813.5,57072.666666666664,24
Hawaii,Maui County,82424.93333333333,67359.5,59874.4,30
Idaho,Ada County,57666.16324921136,46127.0,43094.776813880126,1268
Idaho,Adams County,42369.0,33998.0,31042.5,2
Idaho,Bannock County,56930.333333333336,43516.0,42484.22222222222,9
Idaho,Bear Lake County,55016.333333333336,49759.0,33189.333333333336,6
Idaho,Benewah County,37657.0,35277.0,30300.4,5
Idaho,Bingham County,53883.545454545456,46045.0,35925.0,11
Idaho,Blaine County,69854.4,62138.0,52486.8,5
Idaho,Boise County,50091.5,199225.0,33519.75,8
Idaho,Bonner County,50656.5,33482.5,38191.6,10
Idaho,Bonneville County,61597.625,60516.0,41372.125,8
Idaho,Boundary County,46829.0,33036.0,45496.5,2
Idaho,Butte County,45592.333333333336,43202.0,44656.333333333336,3
Idaho,Camas County,46573.0,40469.0,36783.0,1
Idaho,Canyon County,40958.333333333336,40823.0,31635.333333333332,9
Idaho,Caribou County,59091.666666666664,300000.0,41694.0,3
Idaho,Cassia County,50499.0,45377.0,35033.4,5
Idaho,Clark County,34124.0,167726.5,20875.5,2
Idaho,Clearwater County,41902.5,32194.5,32722.25,4
Idaho,Custer County,46791.8,33376.0,19342.8,5
Idaho,Elmore County,46225.333333333336,37751.0,35652.0,3
Idaho,Franklin County,49693.333333333336,46557.5,34694.833333333336,6
Idaho,Fremont County,45018.375,44919.0,28953.75,8
Idaho,Gem County,36873.0,27913.0,32427.0,1
Idaho,Gooding County,40397.25,28860.5,32592.0,4
Idaho,Idaho County,43523.555555555555,28717.0,28982.444444444445,9
Idaho,Jefferson County,48917.57142857143,42247.0,33989.857142857145,7
Idaho,Jerome County,42451.666666666664,36437.0,30670.333333333332,3
Idaho,Kootenai County,57962.6875,45875.5,43805.375,16
Idaho,Latah County,50958.3,45174.0,35962.3,10
Idaho,Lemhi County,46264.0,28411.0,47326.0,2
Idaho,Lewis County,46521.2,36832.0,35428.4,5
Idaho,Lincoln County,47151.0,42841.0,35647.333333333336,3
Idaho,Madison County,50722.5,39955.0,40960.5,2
Idaho,Minidoka County,42044.5,43908.0,30649.333333333332,6
Idaho,Nez Perce County,48093.6,40102.0,36454.6,5
Idaho,Oneida County,46079.0,37756.0,36112.0,1
Idaho,Owyhee County,34285.75,29480.5,26529.5,4
Idaho,Payette County,46552.0,39779.0,34125.666666666664,3
Idaho,Power County,37151.0,42664.5,24982.0,4
Idaho,Shoshone County,44801.142857142855,36720.0,34742.142857142855,7
Idaho,Teton County,61181.333333333336,52819.0,47027.666666666664,3
Idaho,Twin Falls County,45431.0,38833.5,32385.375,8
Idaho,Valley County,60206.6,127668.0,37730.6,5
Idaho,Washington County,39055.666666666664,28048.0,36042.333333333336,3
Illinois,Adams County,70823.85313376988,56915.5,49615.25140318054,12828
Illinois,Alexander County,36444.333333333336,27199.5,32684.5,6
Illinois,Bond County,42943.8,37042.5,32682.5,10
Illinois,Boone County,72931.33333333333,60967.0,49330.11111111111,9
Illinois,Brown County,53314.75,47261.0,36487.75,4
Illinois,Bureau County,53794.833333333336,46512.0,39302.5,24
Illinois,Calhoun County,49043.8,41710.0,37394.6,5
Illinois,Carroll County,53905.42857142857,50854.0,41497.0,7
Illinois,Cass County,56561.6,44631.0,42478.4,5
Illinois,Champaign County,60412.2962962963,56400.0,42978.2962962963,27
Illinois,Christian County,50671.6875,45004.0,36500.625,16
Illinois,Clark County,50418.6,43665.0,39985.8,5
Illinois,Clay County,42164.833333333336,37444.5,32371.333333333332,6
Illinois,Clinton County,66621.46666666666,62749.0,46950.86666666667,15
Illinois,Coles County,50381.833333333336,44603.0,40394.0,6
Illinois,Cook County,75326.04379562044,56695.0,52178.39416058394,137
Illinois,Crawford County,48035.625,43387.0,34921.75,8
Illinois,Cumberland County,37778.5,30777.5,24236.833333333332,6
Illinois,De Witt County,59415.57142857143,49321.0,43266.28571428572,7
Illinois,DeKalb County,67867.64285714286,61852.0,45865.28571428572,14
Illinois,Douglas County,54847.444444444445,48282.0,40117.77777777778,9
Illinois,DuPage County,86001.82051282052,75442.0,57357.820512820515,39
Illinois,Edgar County,47545.75,37415.0,37214.25,8
Illinois,Edwards County,45451.4,39633.0,35397.4,5
Illinois,Effingham County,51588.1,40208.0,39988.5,10
Illinois,Fayette County,45436.42857142857,38229.0,34828.142857142855,7
Illinois,Ford County,52111.0,42088.0,41108.11111111111,9
Illinois,Franklin County,46636.882352941175,35945.0,35870.0,17
Illinois,Fulton County,50688.85,42539.0,38017.25,20
Illinois,Gallatin County,44759.142857142855,36359.0,36978.71428571428,7
Illinois,Greene County,46345.11111111111,35316.0,36494.0,9
Illinois,Grundy County,60254.94117647059,62380.0,40865.76470588235,17
Illinois,Hamilton County,42521.6,31936.0,30821.6,5
Illinois,Hancock County,50392.0,42462.0,37311.4,15
Illinois,Hardin County,35128.0,22774.0,33142.0,3
Illinois,Henderson County,53374.22222222222,300000.0,33969.333333333336,9
Illinois,Henry County,64514.53333333333,53962.0,44936.46666666667,15
Illinois,Iroquois County,53822.80952380953,42032.0,39830.142857142855,21
Illinois,Jackson County,47616.166666666664,36771.5,38653.5,12
Illinois,Jasper County,48484.0,44516.0,38164.857142857145,7
Illinois,Jefferson County,44410.90909090909,38091.0,36116.545454545456,11
Illinois,Jersey County,49733.75,50189.0,35020.75,8
Illinois,Jo Daviess County,58963.166666666664,44588.5,43797.583333333336,12
Illinois,Johnson County,36418.375,36996.0,27609.125,8
Illinois,Kane County,88145.12903225806,83169.0,54242.22580645161,31
Illinois,Kankakee County,66474.04761904762,63000.0,42519.80952380953,21
Illinois,Kendall County,89104.33333333333,94746.0,49193.26666666667,15
Illinois,Knox County,55478.17647058824,48235.0,36330.58823529412,17
Illinois,LaSalle County,59433.06896551724,54168.0,42693.724137931036,29
Illinois,Lake County,106449.7868852459,87936.0,64931.0,61
Illinois,Lawrence County,44804.4,33093.0,35740.6,5
Illinois,Lee County,52394.53846153846,47236.0,39960.07692307692,13
Illinois,Livingston County,53650.125,47753.0,36625.6875,16
Illinois,Logan County,58447.57142857143,54592.0,37230.5,14
Illinois,Macon County,69739.61538461539,58522.0,48900.769230769234,13
Illinois,Macoupin County,53958.96296296296,42663.0,39696.7037037037,27
Illinois,Madison County,60653.5625,54073.0,43790.21875,32
Illinois,Marion County,41108.066666666666,35106.0,32959.53333333333,15
Illinois,Marshall County,57969.88888888889,46967.0,40797.88888888889,9
Illinois,Mason County,49127.3,38731.5,36856.7,10
Illinois,Massac County,41147.666666666664,31434.0,33739.666666666664,3
Illinois,McDonough County,51156.230769230766,48595.0,34104.38461538462,13
Illinois,McHenry County,91516.3125,83277.0,57376.53125,32
Illinois,McLean County,66392.69565217392,58564.0,44720.04347826087,23
Illinois,Menard County,61257.166666666664,52644.5,46043.5,6
Illinois,Mercer County,58366.583333333336,48395.5,38990.083333333336,12
Illinois,Monroe County,67697.71428571429,63975.0,39802.28571428572,7
Illinois,Montgomery County,49216.8,39433.0,36823.2,20
Illinois,Morgan County,56002.1,48355.5,43214.1,10
Illinois,Moultrie County,56620.57142857143,46198.0,39032.28571428572,7
Illinois,Ogle County,59992.75,48888.5,41815.5,16
Illinois,Peoria County,60566.05263157895,51100.0,41635.21052631579,19
Illinois,Perry County,47139.666666666664,37993.5,41380.166666666664,6
Illinois,Piatt County,58658.36363636364,53103.0,43970.181818181816,11
Illinois,Pike County,40698.77777777778,37107.5,25734.722222222223,18
Illinois,Pope County,30526.0,21696.5,32780.5,2
Illinois,Pulaski County,37960.42857142857,22744.0,36846.142857142855,7
Illinois,Putnam County,61303.833333333336,45194.5,43595.666666666664,6
Illinois,Randolph County,54167.21428571428,43123.5,40142.142857142855,14
Illinois,Richland County,50880.4,37112.0,41310.2,5
Illinois,Rock Island County,64581.705882352944,51700.0,45392.882352941175,17
Illinois,Saline County,43472.857142857145,33066.0,34559.42857142857,7
Illinois,Sangamon County,71854.29629629629,53996.0,46732.22222222222,27
Illinois,Schuyler County,47351.0,41775.0,37010.5,4
Illinois,Scott County,52531.857142857145,42597.0,40382.57142857143,7
Illinois,Shelby County,47214.38461538462,44620.0,35011.61538461538,13
Illinois,St. Clair County,57908.72972972973,46191.0,37510.2972972973,37
Illinois,Stark County,50569.75,41040.0,37829.5,4
Illinois,Stephenson County,55511.083333333336,51184.0,37470.833333333336,12
Illinois,Tazewell County,68214.73684210527,51146.0,43133.10526315789,19
Illinois,Union County,52929.0,37414.0,39314.333333333336,6
Illinois,Vermilion County,55227.36363636364,43268.0,39843.90909090909,22
Illinois,Wabash County,51877.0,41868.5,40127.5,4
Illinois,Warren County,53078.833333333336,46986.0,37781.833333333336,6
Illinois,Washington County,54031.07142857143,48675.0,39012.57142857143,14
Illinois,Wayne County,40637.7,38384.5,31124.0,10
Illinois,White County,42878.72727272727,36229.0,30344.81818181818,11
Illinois,Whiteside County,57201.75,43832.5,42299.666666666664,12
Illinois,Will County,75672.3111111111,67794.0,44503.333333333336,45
Illinois,Williamson County,50128.0,37801.0,38354.833333333336,18
Illinois,Winnebago County,68194.75,56379.5,49622.25,12
Illinois,Woodford County,71244.4375,56139.5,46877.6875,16
Indiana,Adams County,58474.05214093854,48492.0,41779.25027650498,6329
Indiana,Allen County,62916.1,49590.0,39971.1,10
Indiana,Bartholomew County,54003.875,47979.5,38192.625,8
Indiana,Benton County,48248.666666666664,40168.5,36004.166666666664,6
Indiana,Blackford County,48536.75,34446.5,35203.75,4
Indiana,Boone County,80702.57142857143,53012.0,53189.57142857143,7
Indiana,Brown County,65936.5,47045.5,61590.0,2
Indiana,Carroll County,52757.0,41369.0,39372.2,5
Indiana,Cass County,36676.333333333336,36731.5,27463.5,6
Indiana,Clark County,58515.11111111111,50915.0,41590.555555555555,9
Indiana,Clay County,46331.5,40319.0,32355.375,8
Indiana,Clinton County,53283.833333333336,46134.5,36755.666666666664,6
Indiana,Crawford County,36584.6,28651.0,31079.8,5
Indiana,Daviess County,44937.5,40095.0,33238.125,8
Indiana,DeKalb County,47529.11111111111,40144.0,34810.22222222222,9
Indiana,Dearborn County,59696.333333333336,40055.0,44879.0,9
Indiana,Decatur County,62086.57142857143,68013.0,38811.71428571428,7
Indiana,Delaware County,45560.125,39611.5,36295.25,8
Indiana,Dubois County,50184.833333333336,42562.0,37993.833333333336,6
Indiana,Elkhart County,58652.2,49029.0,43822.3,10
Indiana,Fayette County,45984.0,33585.5,40337.0,2
Indiana,Floyd County,70513.25,63845.0,51028.5,4
Indiana,Fountain County,49555.625,39028.0,36384.25,8
Indiana,Franklin County,54243.22222222222,52230.0,31078.555555555555,9
Indiana,Fulton County,47919.25,38475.0,34978.25,4
Indiana,Gibson County,50239.7,39719.0,37213.6,10
Indiana,Grant County,57087.58823529412,47835.0,39746.23529411765,17
Indiana,Greene County,49484.88888888889,38211.0,37858.22222222222,9
Indiana,Hamilton County,71339.33333333333,62148.0,47209.444444444445,9
Indiana,Hancock County,71112.0,60573.0,47789.25,8
Indiana,Harrison County,55098.454545454544,47440.0,40141.63636363636,11
Indiana,Hendricks County,75284.25,56701.0,48208.75,12
Indiana,Henry County,44525.0,35766.0,33672.9375,16
Indiana,Howard County,54928.666666666664,44555.0,46374.0,3
Indiana,Huntington County,51438.833333333336,53576.0,33065.0,6
Indiana,Jackson County,45496.166666666664,38746.0,31089.333333333332,6
Indiana,Jasper County,54972.166666666664,47346.0,34994.0,6
Indiana,Jay County,40727.833333333336,33776.0,31954.166666666668,6
Indiana,Jefferson County,56580.142857142855,48525.0,38286.42857142857,7
Indiana,Jennings County,50231.333333333336,40000.0,43618.0,6
Indiana,Johnson County,67128.25,57582.5,44923.25,8
Indiana,Knox County,50688.0,43475.0,34031.230769230766,13
Indiana,Kosciusko County,49927.71428571428,44343.0,34205.142857142855,14
Indiana,LaGrange County,45029.4,40156.0,34327.0,5
Indiana,LaPorte County,65823.2,62994.0,43853.933333333334,15
Indiana,Lake County,68329.18181818182,60598.5,48445.045454545456,22
Indiana,Lawrence County,54404.0,44975.0,40554.0,5
Indiana,Madison County,70671.73333333334,45530.0,45143.6,15
Indiana,Marion County,92056.125,56304.0,57359.375,16
Indiana,Marshall County,48411.57142857143,43290.0,37983.0,7
Indiana,Martin County,48745.4,35275.0,32405.4,5
Indiana,Miami County,47528.75,36250.0,34498.0,8
Indiana,Monroe County,57661.0,48044.0,48342.6,5
Indiana,Montgomery County,52588.25,47572.0,35824.916666666664,12
Indiana,Morgan County,53726.0,45553.5,37668.375,8
Indiana,Newton County,51981.0,41853.0,41356.42857142857,7
Indiana,Noble County,51977.25,44898.5,39329.0,8
